module_code,presentation_code,assessment_id,assessment_type,assessment_due_day,assessment_weight,student_id,date_submitted,raw_score,submission_delay_days,is_passed
DDD,2014J,25368,Exam,,100.00,447510,243,53.00,,true
DDD,2014J,25368,Exam,,100.00,447644,242,91.00,,true
DDD,2014J,25368,Exam,,100.00,464748,243,51.00,,true
DDD,2014J,25368,Exam,,100.00,464968,242,84.00,,true
DDD,2014J,25368,Exam,,100.00,465564,242,71.00,,true
DDD,2014J,25368,Exam,,100.00,465629,243,58.00,,true
DDD,2014J,25368,Exam,,100.00,466230,243,76.00,,true
DDD,2014J,25368,Exam,,100.00,466289,243,51.00,,true
DDD,2014J,25368,Exam,,100.00,467893,243,64.00,,true
DDD,2014J,25368,Exam,,100.00,468720,243,73.00,,true
DDD,2014J,25368,Exam,,100.00,468845,243,78.00,,true
DDD,2014J,25368,Exam,,100.00,469624,242,42.00,,true
DDD,2014J,25368,Exam,,100.00,469633,243,78.00,,true
DDD,2014J,25368,Exam,,100.00,470914,243,44.00,,true
DDD,2014J,25368,Exam,,100.00,472073,243,62.00,,true
DDD,2014J,25368,Exam,,100.00,472616,243,91.00,,true
DDD,2014J,25368,Exam,,100.00,473129,243,76.00,,true
DDD,2014J,25368,Exam,,100.00,475863,242,73.00,,true
DDD,2014J,25368,Exam,,100.00,475908,243,27.00,,false
DDD,2014J,25368,Exam,,100.00,477354,242,64.00,,true
DDD,2014J,25368,Exam,,100.00,477556,242,38.00,,false
DDD,2014J,25368,Exam,,100.00,479553,243,49.00,,true
DDD,2014J,25368,Exam,,100.00,482173,243,87.00,,true
DDD,2014J,25368,Exam,,100.00,483136,243,64.00,,true
DDD,2014J,25368,Exam,,100.00,483149,242,71.00,,true
DDD,2014J,25368,Exam,,100.00,483200,242,69.00,,true
DDD,2014J,25368,Exam,,100.00,485282,243,78.00,,true
DDD,2014J,25368,Exam,,100.00,485421,243,42.00,,true
DDD,2014J,25368,Exam,,100.00,486287,242,71.00,,true
DDD,2014J,25368,Exam,,100.00,487556,242,49.00,,true
DDD,2014J,25368,Exam,,100.00,488941,244,91.00,,true
DDD,2014J,25368,Exam,,100.00,490629,242,73.00,,true
DDD,2014J,25368,Exam,,100.00,492480,242,67.00,,true
DDD,2014J,25368,Exam,,100.00,492496,242,93.00,,true
DDD,2014J,25368,Exam,,100.00,493207,243,40.00,,true
DDD,2014J,25368,Exam,,100.00,495493,244,93.00,,true
DDD,2014J,25368,Exam,,100.00,495615,242,64.00,,true
DDD,2014J,25368,Exam,,100.00,495881,242,60.00,,true
DDD,2014J,25368,Exam,,100.00,496916,242,91.00,,true
DDD,2014J,25368,Exam,,100.00,502470,243,53.00,,true
DDD,2014J,25368,Exam,,100.00,504064,243,36.00,,false
DDD,2014J,25368,Exam,,100.00,504251,243,53.00,,true
DDD,2014J,25368,Exam,,100.00,504589,242,56.00,,true
DDD,2014J,25368,Exam,,100.00,508615,242,27.00,,false
DDD,2014J,25368,Exam,,100.00,508859,243,80.00,,true
DDD,2014J,25368,Exam,,100.00,509933,243,27.00,,false
DDD,2014J,25368,Exam,,100.00,510424,243,56.00,,true
DDD,2014J,25368,Exam,,100.00,510456,243,89.00,,true
DDD,2014J,25368,Exam,,100.00,511345,242,80.00,,true
DDD,2014J,25368,Exam,,100.00,511676,243,44.00,,true
DDD,2014J,25368,Exam,,100.00,512046,243,62.00,,true
DDD,2014J,25368,Exam,,100.00,514277,242,98.00,,true
DDD,2014J,25368,Exam,,100.00,515052,243,24.00,,false
DDD,2014J,25368,Exam,,100.00,515645,243,56.00,,true
DDD,2014J,25368,Exam,,100.00,518244,242,47.00,,true
DDD,2014J,25368,Exam,,100.00,520349,242,49.00,,true
DDD,2014J,25368,Exam,,100.00,523762,243,56.00,,true
DDD,2014J,25368,Exam,,100.00,524427,242,73.00,,true
DDD,2014J,25368,Exam,,100.00,525068,243,91.00,,true
DDD,2014J,25368,Exam,,100.00,525870,243,60.00,,true
DDD,2014J,25368,Exam,,100.00,526352,243,56.00,,true
DDD,2014J,25368,Exam,,100.00,531646,243,51.00,,true
DDD,2014J,25368,Exam,,100.00,532236,243,71.00,,true
DDD,2014J,25368,Exam,,100.00,535220,243,38.00,,false
DDD,2014J,25368,Exam,,100.00,536296,242,31.00,,false
DDD,2014J,25368,Exam,,100.00,537577,243,62.00,,true
DDD,2014J,25368,Exam,,100.00,540821,243,29.00,,false
DDD,2014J,25368,Exam,,100.00,543478,243,38.00,,false
DDD,2014J,25368,Exam,,100.00,545752,242,27.00,,false
DDD,2014J,25368,Exam,,100.00,546299,242,33.00,,false
DDD,2014J,25368,Exam,,100.00,550358,242,40.00,,true
DDD,2014J,25368,Exam,,100.00,552114,242,44.00,,true
DDD,2014J,25368,Exam,,100.00,552965,243,80.00,,true
DDD,2014J,25368,Exam,,100.00,553367,243,56.00,,true
DDD,2014J,25368,Exam,,100.00,554746,242,40.00,,true
DDD,2014J,25368,Exam,,100.00,554863,244,49.00,,true
DDD,2014J,25368,Exam,,100.00,555989,243,82.00,,true
DDD,2014J,25368,Exam,,100.00,556374,243,36.00,,false
DDD,2014J,25368,Exam,,100.00,556514,242,84.00,,true
DDD,2014J,25368,Exam,,100.00,557237,243,58.00,,true
DDD,2014J,25368,Exam,,100.00,557389,242,62.00,,true
DDD,2014J,25368,Exam,,100.00,559447,242,42.00,,true
DDD,2014J,25368,Exam,,100.00,559707,242,31.00,,false
DDD,2014J,25368,Exam,,100.00,559852,242,76.00,,true
DDD,2014J,25368,Exam,,100.00,560301,242,36.00,,false
DDD,2014J,25368,Exam,,100.00,561848,242,60.00,,true
DDD,2014J,25368,Exam,,100.00,561904,243,56.00,,true
DDD,2014J,25368,Exam,,100.00,563453,243,60.00,,true
DDD,2014J,25368,Exam,,100.00,563595,243,22.00,,false
DDD,2014J,25368,Exam,,100.00,563845,243,100.00,,true
DDD,2014J,25368,Exam,,100.00,565006,243,42.00,,true
DDD,2014J,25368,Exam,,100.00,565209,243,87.00,,true
DDD,2014J,25368,Exam,,100.00,565446,243,62.00,,true
DDD,2014J,25368,Exam,,100.00,566300,242,47.00,,true
DDD,2014J,25368,Exam,,100.00,567285,243,76.00,,true
DDD,2014J,25368,Exam,,100.00,568103,243,44.00,,true
DDD,2014J,25368,Exam,,100.00,568297,242,44.00,,true
DDD,2014J,25368,Exam,,100.00,568446,243,78.00,,true
DDD,2014J,25368,Exam,,100.00,569633,242,82.00,,true
DDD,2014J,25368,Exam,,100.00,569737,242,58.00,,true
DDD,2014J,25368,Exam,,100.00,569840,242,49.00,,true
DDD,2014J,25368,Exam,,100.00,570119,242,62.00,,true
DDD,2014J,25368,Exam,,100.00,570411,244,84.00,,true
DDD,2014J,25368,Exam,,100.00,570863,243,53.00,,true
DDD,2014J,25368,Exam,,100.00,571644,243,60.00,,true
DDD,2014J,25368,Exam,,100.00,572156,244,80.00,,true
DDD,2014J,25368,Exam,,100.00,572281,243,56.00,,true
DDD,2014J,25368,Exam,,100.00,572430,243,56.00,,true
DDD,2014J,25368,Exam,,100.00,572434,243,51.00,,true
DDD,2014J,25368,Exam,,100.00,572880,242,31.00,,false
DDD,2014J,25368,Exam,,100.00,573328,242,44.00,,true
DDD,2014J,25368,Exam,,100.00,573742,243,56.00,,true
DDD,2014J,25368,Exam,,100.00,573969,243,64.00,,true
DDD,2014J,25368,Exam,,100.00,574347,243,53.00,,true
DDD,2014J,25368,Exam,,100.00,574431,243,42.00,,true
DDD,2014J,25368,Exam,,100.00,574612,243,31.00,,false
DDD,2014J,25368,Exam,,100.00,574928,243,67.00,,true
DDD,2014J,25368,Exam,,100.00,575009,242,71.00,,true
DDD,2014J,25368,Exam,,100.00,575380,243,60.00,,true
DDD,2014J,25368,Exam,,100.00,575398,243,44.00,,true
DDD,2014J,25368,Exam,,100.00,575855,242,82.00,,true
DDD,2014J,25368,Exam,,100.00,576306,243,82.00,,true
DDD,2014J,25368,Exam,,100.00,576515,243,53.00,,true
DDD,2014J,25368,Exam,,100.00,576885,243,47.00,,true
DDD,2014J,25368,Exam,,100.00,577196,242,96.00,,true
DDD,2014J,25368,Exam,,100.00,577520,242,78.00,,true
DDD,2014J,25368,Exam,,100.00,577526,243,67.00,,true
DDD,2014J,25368,Exam,,100.00,577566,243,56.00,,true
DDD,2014J,25368,Exam,,100.00,577638,243,51.00,,true
DDD,2014J,25368,Exam,,100.00,577652,242,76.00,,true
DDD,2014J,25368,Exam,,100.00,577751,242,80.00,,true
DDD,2014J,25368,Exam,,100.00,577937,242,71.00,,true
DDD,2014J,25368,Exam,,100.00,578395,242,69.00,,true
DDD,2014J,25368,Exam,,100.00,578427,243,33.00,,false
DDD,2014J,25368,Exam,,100.00,578616,243,76.00,,true
DDD,2014J,25368,Exam,,100.00,578646,243,80.00,,true
DDD,2014J,25368,Exam,,100.00,578857,242,49.00,,true
DDD,2014J,25368,Exam,,100.00,579017,243,49.00,,true
DDD,2014J,25368,Exam,,100.00,579172,242,38.00,,false
DDD,2014J,25368,Exam,,100.00,579386,242,56.00,,true
DDD,2014J,25368,Exam,,100.00,580458,242,69.00,,true
DDD,2014J,25368,Exam,,100.00,582009,242,67.00,,true
DDD,2014J,25368,Exam,,100.00,582197,243,64.00,,true
DDD,2014J,25368,Exam,,100.00,582608,242,78.00,,true
DDD,2014J,25368,Exam,,100.00,584981,242,84.00,,true
DDD,2014J,25368,Exam,,100.00,585153,242,73.00,,true
DDD,2014J,25368,Exam,,100.00,585354,243,78.00,,true
DDD,2014J,25368,Exam,,100.00,585432,242,60.00,,true
DDD,2014J,25368,Exam,,100.00,585526,243,58.00,,true
DDD,2014J,25368,Exam,,100.00,585626,242,58.00,,true
DDD,2014J,25368,Exam,,100.00,585773,242,69.00,,true
DDD,2014J,25368,Exam,,100.00,585832,243,64.00,,true
DDD,2014J,25368,Exam,,100.00,586121,242,42.00,,true
DDD,2014J,25368,Exam,,100.00,586315,243,69.00,,true
DDD,2014J,25368,Exam,,100.00,586729,242,49.00,,true
DDD,2014J,25368,Exam,,100.00,586946,242,69.00,,true
DDD,2014J,25368,Exam,,100.00,587140,242,44.00,,true
DDD,2014J,25368,Exam,,100.00,587375,243,51.00,,true
DDD,2014J,25368,Exam,,100.00,587446,243,64.00,,true
DDD,2014J,25368,Exam,,100.00,587576,245,51.00,,true
DDD,2014J,25368,Exam,,100.00,587579,243,49.00,,true
DDD,2014J,25368,Exam,,100.00,588179,242,56.00,,true
DDD,2014J,25368,Exam,,100.00,588203,243,67.00,,true
DDD,2014J,25368,Exam,,100.00,588240,243,64.00,,true
DDD,2014J,25368,Exam,,100.00,589279,242,76.00,,true
DDD,2014J,25368,Exam,,100.00,589585,243,47.00,,true
DDD,2014J,25368,Exam,,100.00,590127,242,78.00,,true
DDD,2014J,25368,Exam,,100.00,590340,243,93.00,,true
DDD,2014J,25368,Exam,,100.00,590562,242,58.00,,true
DDD,2014J,25368,Exam,,100.00,590616,242,40.00,,true
DDD,2014J,25368,Exam,,100.00,590886,243,62.00,,true
DDD,2014J,25368,Exam,,100.00,590920,243,60.00,,true
DDD,2014J,25368,Exam,,100.00,591540,243,60.00,,true
DDD,2014J,25368,Exam,,100.00,592214,242,82.00,,true
DDD,2014J,25368,Exam,,100.00,592221,243,53.00,,true
DDD,2014J,25368,Exam,,100.00,592661,242,40.00,,true
DDD,2014J,25368,Exam,,100.00,592899,243,56.00,,true
DDD,2014J,25368,Exam,,100.00,593099,244,84.00,,true
DDD,2014J,25368,Exam,,100.00,593373,244,53.00,,true
DDD,2014J,25368,Exam,,100.00,593903,243,44.00,,true
DDD,2014J,25368,Exam,,100.00,593976,243,44.00,,true
DDD,2014J,25368,Exam,,100.00,594033,243,67.00,,true
DDD,2014J,25368,Exam,,100.00,594048,242,58.00,,true
DDD,2014J,25368,Exam,,100.00,594071,243,62.00,,true
DDD,2014J,25368,Exam,,100.00,594161,242,82.00,,true
DDD,2014J,25368,Exam,,100.00,594329,243,36.00,,false
DDD,2014J,25368,Exam,,100.00,594950,243,96.00,,true
DDD,2014J,25368,Exam,,100.00,595215,243,82.00,,true
DDD,2014J,25368,Exam,,100.00,595310,242,80.00,,true
DDD,2014J,25368,Exam,,100.00,595741,243,49.00,,true
DDD,2014J,25368,Exam,,100.00,595876,243,60.00,,true
DDD,2014J,25368,Exam,,100.00,596322,243,69.00,,true
DDD,2014J,25368,Exam,,100.00,596359,243,60.00,,true
DDD,2014J,25368,Exam,,100.00,596759,242,58.00,,true
DDD,2014J,25368,Exam,,100.00,597529,242,62.00,,true
DDD,2014J,25368,Exam,,100.00,597608,242,87.00,,true
DDD,2014J,25368,Exam,,100.00,597786,242,58.00,,true
DDD,2014J,25368,Exam,,100.00,598103,242,58.00,,true
DDD,2014J,25368,Exam,,100.00,598141,242,69.00,,true
DDD,2014J,25368,Exam,,100.00,598536,242,38.00,,false
DDD,2014J,25368,Exam,,100.00,599083,243,82.00,,true
DDD,2014J,25368,Exam,,100.00,600033,243,82.00,,true
DDD,2014J,25368,Exam,,100.00,600502,242,36.00,,false
DDD,2014J,25368,Exam,,100.00,600680,242,53.00,,true
DDD,2014J,25368,Exam,,100.00,601418,244,73.00,,true
DDD,2014J,25368,Exam,,100.00,601488,243,64.00,,true
DDD,2014J,25368,Exam,,100.00,602029,243,47.00,,true
DDD,2014J,25368,Exam,,100.00,602185,242,82.00,,true
DDD,2014J,25368,Exam,,100.00,602318,245,91.00,,true
DDD,2014J,25368,Exam,,100.00,602528,243,67.00,,true
DDD,2014J,25368,Exam,,100.00,603224,249,78.00,,true
DDD,2014J,25368,Exam,,100.00,603303,244,96.00,,true
DDD,2014J,25368,Exam,,100.00,603406,243,60.00,,true
DDD,2014J,25368,Exam,,100.00,603961,243,73.00,,true
DDD,2014J,25368,Exam,,100.00,604500,243,49.00,,true
DDD,2014J,25368,Exam,,100.00,604671,243,20.00,,false
DDD,2014J,25368,Exam,,100.00,604709,243,53.00,,true
DDD,2014J,25368,Exam,,100.00,605118,243,64.00,,true
DDD,2014J,25368,Exam,,100.00,605488,242,53.00,,true
DDD,2014J,25368,Exam,,100.00,605759,243,60.00,,true
DDD,2014J,25368,Exam,,100.00,605876,243,76.00,,true
DDD,2014J,25368,Exam,,100.00,606757,242,36.00,,false
DDD,2014J,25368,Exam,,100.00,607110,243,51.00,,true
DDD,2014J,25368,Exam,,100.00,607483,242,67.00,,true
DDD,2014J,25368,Exam,,100.00,607525,242,38.00,,false
DDD,2014J,25368,Exam,,100.00,607638,243,64.00,,true
DDD,2014J,25368,Exam,,100.00,607767,249,87.00,,true
DDD,2014J,25368,Exam,,100.00,607975,243,51.00,,true
DDD,2014J,25368,Exam,,100.00,608746,242,56.00,,true
DDD,2014J,25368,Exam,,100.00,608775,243,71.00,,true
DDD,2014J,25368,Exam,,100.00,608842,242,62.00,,true
DDD,2014J,25368,Exam,,100.00,609245,242,62.00,,true
DDD,2014J,25368,Exam,,100.00,609556,242,67.00,,true
DDD,2014J,25368,Exam,,100.00,610197,243,47.00,,true
DDD,2014J,25368,Exam,,100.00,610828,243,31.00,,false
DDD,2014J,25368,Exam,,100.00,611013,242,67.00,,true
DDD,2014J,25368,Exam,,100.00,611159,243,60.00,,true
DDD,2014J,25368,Exam,,100.00,611790,242,76.00,,true
DDD,2014J,25368,Exam,,100.00,611800,244,58.00,,true
DDD,2014J,25368,Exam,,100.00,611982,243,49.00,,true
DDD,2014J,25368,Exam,,100.00,612717,249,53.00,,true
DDD,2014J,25368,Exam,,100.00,614791,243,73.00,,true
DDD,2014J,25368,Exam,,100.00,617850,243,73.00,,true
DDD,2014J,25368,Exam,,100.00,618737,242,89.00,,true
DDD,2014J,25368,Exam,,100.00,618989,243,60.00,,true
DDD,2014J,25368,Exam,,100.00,619907,243,47.00,,true
DDD,2014J,25368,Exam,,100.00,619910,243,44.00,,true
DDD,2014J,25368,Exam,,100.00,622555,243,82.00,,true
DDD,2014J,25368,Exam,,100.00,622626,242,44.00,,true
DDD,2014J,25368,Exam,,100.00,623190,242,78.00,,true
DDD,2014J,25368,Exam,,100.00,623225,242,64.00,,true
DDD,2014J,25368,Exam,,100.00,623276,242,38.00,,false
DDD,2014J,25368,Exam,,100.00,623289,242,67.00,,true
DDD,2014J,25368,Exam,,100.00,623641,242,67.00,,true
DDD,2014J,25368,Exam,,100.00,623864,242,56.00,,true
DDD,2014J,25368,Exam,,100.00,623937,243,89.00,,true
DDD,2014J,25368,Exam,,100.00,623968,243,60.00,,true
DDD,2014J,25368,Exam,,100.00,624891,243,53.00,,true
DDD,2014J,25368,Exam,,100.00,625283,243,60.00,,true
DDD,2014J,25368,Exam,,100.00,625467,248,60.00,,true
DDD,2014J,25368,Exam,,100.00,625555,243,67.00,,true
DDD,2014J,25368,Exam,,100.00,625765,243,42.00,,true
DDD,2014J,25368,Exam,,100.00,626132,243,64.00,,true
DDD,2014J,25368,Exam,,100.00,626179,242,76.00,,true
DDD,2014J,25368,Exam,,100.00,626630,242,96.00,,true
DDD,2014J,25368,Exam,,100.00,627097,243,36.00,,false
DDD,2014J,25368,Exam,,100.00,627236,243,53.00,,true
DDD,2014J,25368,Exam,,100.00,627295,243,49.00,,true
DDD,2014J,25368,Exam,,100.00,627453,243,56.00,,true
DDD,2014J,25368,Exam,,100.00,627476,243,53.00,,true
DDD,2014J,25368,Exam,,100.00,627695,242,38.00,,false
DDD,2014J,25368,Exam,,100.00,628259,242,20.00,,false
DDD,2014J,25368,Exam,,100.00,628390,243,38.00,,false
DDD,2014J,25368,Exam,,100.00,628437,242,69.00,,true
DDD,2014J,25368,Exam,,100.00,628519,242,96.00,,true
DDD,2014J,25368,Exam,,100.00,628593,245,40.00,,true
DDD,2014J,25368,Exam,,100.00,628631,248,67.00,,true
DDD,2014J,25368,Exam,,100.00,629309,244,78.00,,true
DDD,2014J,25368,Exam,,100.00,629379,242,49.00,,true
DDD,2014J,25368,Exam,,100.00,629703,242,71.00,,true
DDD,2014J,25368,Exam,,100.00,629878,243,31.00,,false
DDD,2014J,25368,Exam,,100.00,630328,243,56.00,,true
DDD,2014J,25368,Exam,,100.00,630380,242,44.00,,true
DDD,2014J,25368,Exam,,100.00,630858,244,84.00,,true
DDD,2014J,25368,Exam,,100.00,630900,243,69.00,,true
DDD,2014J,25368,Exam,,100.00,631055,243,84.00,,true
DDD,2014J,25368,Exam,,100.00,631240,242,24.00,,false
DDD,2014J,25368,Exam,,100.00,631603,242,78.00,,true
DDD,2014J,25368,Exam,,100.00,631835,242,60.00,,true
DDD,2014J,25368,Exam,,100.00,631998,245,53.00,,true
DDD,2014J,25368,Exam,,100.00,632093,242,24.00,,false
DDD,2014J,25368,Exam,,100.00,632314,243,33.00,,false
DDD,2014J,25368,Exam,,100.00,632645,242,76.00,,true
DDD,2014J,25368,Exam,,100.00,632831,242,38.00,,false
DDD,2014J,25368,Exam,,100.00,632877,242,87.00,,true
DDD,2014J,25368,Exam,,100.00,633295,243,40.00,,true
DDD,2014J,25368,Exam,,100.00,633331,242,60.00,,true
DDD,2014J,25368,Exam,,100.00,633409,242,44.00,,true
DDD,2014J,25368,Exam,,100.00,633414,243,22.00,,false
DDD,2014J,25368,Exam,,100.00,633574,242,87.00,,true
DDD,2014J,25368,Exam,,100.00,633618,242,87.00,,true
DDD,2014J,25368,Exam,,100.00,634037,243,67.00,,true
DDD,2014J,25368,Exam,,100.00,634047,243,64.00,,true
DDD,2014J,25368,Exam,,100.00,634305,243,51.00,,true
DDD,2014J,25368,Exam,,100.00,634646,242,80.00,,true
DDD,2014J,25368,Exam,,100.00,634966,243,27.00,,false
DDD,2014J,25368,Exam,,100.00,635170,243,36.00,,false
DDD,2014J,25368,Exam,,100.00,635255,243,91.00,,true
DDD,2014J,25368,Exam,,100.00,635418,243,42.00,,true
DDD,2014J,25368,Exam,,100.00,635992,243,87.00,,true
DDD,2014J,25368,Exam,,100.00,636364,243,87.00,,true
DDD,2014J,25368,Exam,,100.00,636451,243,69.00,,true
DDD,2014J,25368,Exam,,100.00,636484,243,80.00,,true
DDD,2014J,25368,Exam,,100.00,636503,243,40.00,,true
DDD,2014J,25368,Exam,,100.00,636594,242,91.00,,true
DDD,2014J,25368,Exam,,100.00,636697,242,78.00,,true
DDD,2014J,25368,Exam,,100.00,636875,243,49.00,,true
DDD,2014J,25368,Exam,,100.00,637347,242,29.00,,false
DDD,2014J,25368,Exam,,100.00,637473,242,76.00,,true
DDD,2014J,25368,Exam,,100.00,637691,243,51.00,,true
DDD,2014J,25368,Exam,,100.00,638051,242,31.00,,false
DDD,2014J,25368,Exam,,100.00,638384,243,82.00,,true
DDD,2014J,25368,Exam,,100.00,639514,250,69.00,,true
DDD,2014J,25368,Exam,,100.00,639766,243,60.00,,true
DDD,2014J,25368,Exam,,100.00,640178,242,36.00,,false
DDD,2014J,25368,Exam,,100.00,640773,242,47.00,,true
DDD,2014J,25368,Exam,,100.00,640836,243,80.00,,true
DDD,2014J,25368,Exam,,100.00,640942,243,93.00,,true
DDD,2014J,25368,Exam,,100.00,640975,243,62.00,,true
DDD,2014J,25368,Exam,,100.00,640982,242,87.00,,true
DDD,2014J,25368,Exam,,100.00,641253,243,42.00,,true
DDD,2014J,25368,Exam,,100.00,641315,242,44.00,,true
DDD,2014J,25368,Exam,,100.00,641744,244,91.00,,true
DDD,2014J,25368,Exam,,100.00,641896,242,76.00,,true
DDD,2014J,25368,Exam,,100.00,642139,242,60.00,,true
DDD,2014J,25368,Exam,,100.00,642310,242,73.00,,true
DDD,2014J,25368,Exam,,100.00,642443,242,87.00,,true
DDD,2014J,25368,Exam,,100.00,642474,243,96.00,,true
DDD,2014J,25368,Exam,,100.00,642501,242,96.00,,true
DDD,2014J,25368,Exam,,100.00,642838,243,56.00,,true
DDD,2014J,25368,Exam,,100.00,643006,243,62.00,,true
DDD,2014J,25368,Exam,,100.00,643036,242,58.00,,true
DDD,2014J,25368,Exam,,100.00,643126,243,80.00,,true
DDD,2014J,25368,Exam,,100.00,643199,243,33.00,,false
DDD,2014J,25368,Exam,,100.00,643280,242,58.00,,true
DDD,2014J,25368,Exam,,100.00,643285,242,91.00,,true
DDD,2014J,25368,Exam,,100.00,643729,242,84.00,,true
DDD,2014J,25368,Exam,,100.00,643758,242,71.00,,true
DDD,2014J,25368,Exam,,100.00,644229,242,47.00,,true
DDD,2014J,25368,Exam,,100.00,644409,244,67.00,,true
DDD,2014J,25368,Exam,,100.00,644457,242,62.00,,true
DDD,2014J,25368,Exam,,100.00,644474,242,49.00,,true
DDD,2014J,25368,Exam,,100.00,644525,243,58.00,,true
DDD,2014J,25368,Exam,,100.00,644956,243,73.00,,true
DDD,2014J,25368,Exam,,100.00,644964,242,96.00,,true
DDD,2014J,25368,Exam,,100.00,645031,243,69.00,,true
DDD,2014J,25368,Exam,,100.00,645054,244,27.00,,false
DDD,2014J,25368,Exam,,100.00,645081,243,80.00,,true
DDD,2014J,25368,Exam,,100.00,645219,243,58.00,,true
DDD,2014J,25368,Exam,,100.00,645425,242,69.00,,true
DDD,2014J,25368,Exam,,100.00,645434,243,62.00,,true
DDD,2014J,25368,Exam,,100.00,645499,242,44.00,,true
DDD,2014J,25368,Exam,,100.00,645551,242,78.00,,true
DDD,2014J,25368,Exam,,100.00,645792,242,87.00,,true
DDD,2014J,25368,Exam,,100.00,645818,243,80.00,,true
DDD,2014J,25368,Exam,,100.00,645864,242,53.00,,true
DDD,2014J,25368,Exam,,100.00,645939,243,64.00,,true
DDD,2014J,25368,Exam,,100.00,646090,242,96.00,,true
DDD,2014J,25368,Exam,,100.00,646322,243,67.00,,true
DDD,2014J,25368,Exam,,100.00,646344,243,78.00,,true
DDD,2014J,25368,Exam,,100.00,646359,242,47.00,,true
DDD,2014J,25368,Exam,,100.00,646489,243,60.00,,true
DDD,2014J,25368,Exam,,100.00,646589,242,47.00,,true
DDD,2014J,25368,Exam,,100.00,646957,242,51.00,,true
DDD,2014J,25368,Exam,,100.00,647166,242,78.00,,true
DDD,2014J,25368,Exam,,100.00,647215,242,44.00,,true
DDD,2014J,25368,Exam,,100.00,647218,243,42.00,,true
DDD,2014J,25368,Exam,,100.00,647373,243,56.00,,true
DDD,2014J,25368,Exam,,100.00,647464,242,76.00,,true
DDD,2014J,25368,Exam,,100.00,647488,243,47.00,,true
DDD,2014J,25368,Exam,,100.00,647605,243,87.00,,true
DDD,2014J,25368,Exam,,100.00,647612,243,33.00,,false
DDD,2014J,25368,Exam,,100.00,647647,243,53.00,,true
DDD,2014J,25368,Exam,,100.00,647879,243,38.00,,false
DDD,2014J,25368,Exam,,100.00,647937,243,84.00,,true
DDD,2014J,25368,Exam,,100.00,648172,242,78.00,,true
DDD,2014J,25368,Exam,,100.00,648183,242,69.00,,true
DDD,2014J,25368,Exam,,100.00,648269,242,44.00,,true
DDD,2014J,25368,Exam,,100.00,648321,243,87.00,,true
DDD,2014J,25368,Exam,,100.00,648428,243,82.00,,true
DDD,2014J,25368,Exam,,100.00,648570,243,60.00,,true
DDD,2014J,25368,Exam,,100.00,648841,243,67.00,,true
DDD,2014J,25368,Exam,,100.00,648854,243,64.00,,true
DDD,2014J,25368,Exam,,100.00,648898,243,64.00,,true
DDD,2014J,25368,Exam,,100.00,648920,243,76.00,,true
DDD,2014J,25368,Exam,,100.00,649014,244,78.00,,true
DDD,2014J,25368,Exam,,100.00,649041,242,42.00,,true
DDD,2014J,25368,Exam,,100.00,649078,242,58.00,,true
DDD,2014J,25368,Exam,,100.00,649090,242,64.00,,true
DDD,2014J,25368,Exam,,100.00,649214,242,91.00,,true
DDD,2014J,25368,Exam,,100.00,649321,242,60.00,,true
DDD,2014J,25368,Exam,,100.00,649383,243,36.00,,false
DDD,2014J,25368,Exam,,100.00,649413,243,38.00,,false
DDD,2014J,25368,Exam,,100.00,649514,242,53.00,,true
DDD,2014J,25368,Exam,,100.00,649552,242,29.00,,false
DDD,2014J,25368,Exam,,100.00,649614,244,96.00,,true
DDD,2014J,25368,Exam,,100.00,649688,243,69.00,,true
DDD,2014J,25368,Exam,,100.00,649745,243,100.00,,true
DDD,2014J,25368,Exam,,100.00,649780,242,82.00,,true
DDD,2014J,25368,Exam,,100.00,649819,244,67.00,,true
DDD,2014J,25368,Exam,,100.00,649880,243,78.00,,true
DDD,2014J,25368,Exam,,100.00,649949,242,64.00,,true
DDD,2014J,25368,Exam,,100.00,650010,243,87.00,,true
DDD,2014J,25368,Exam,,100.00,650091,243,64.00,,true
DDD,2014J,25368,Exam,,100.00,650232,243,49.00,,true
DDD,2014J,25368,Exam,,100.00,650279,242,56.00,,true
DDD,2014J,25368,Exam,,100.00,650376,244,73.00,,true
DDD,2014J,25368,Exam,,100.00,650420,242,47.00,,true
DDD,2014J,25368,Exam,,100.00,650434,243,96.00,,true
DDD,2014J,25368,Exam,,100.00,650442,243,87.00,,true
DDD,2014J,25368,Exam,,100.00,650478,242,56.00,,true
DDD,2014J,25368,Exam,,100.00,650642,243,82.00,,true
DDD,2014J,25368,Exam,,100.00,650684,242,96.00,,true
DDD,2014J,25368,Exam,,100.00,650711,244,33.00,,false
DDD,2014J,25368,Exam,,100.00,650946,242,76.00,,true
DDD,2014J,25368,Exam,,100.00,650947,242,62.00,,true
DDD,2014J,25368,Exam,,100.00,650957,243,60.00,,true
DDD,2014J,25368,Exam,,100.00,650993,243,58.00,,true
DDD,2014J,25368,Exam,,100.00,651061,244,29.00,,false
DDD,2014J,25368,Exam,,100.00,651120,244,71.00,,true
DDD,2014J,25368,Exam,,100.00,651493,243,53.00,,true
DDD,2014J,25368,Exam,,100.00,651495,245,91.00,,true
DDD,2014J,25368,Exam,,100.00,651507,243,42.00,,true
DDD,2014J,25368,Exam,,100.00,651508,242,82.00,,true
DDD,2014J,25368,Exam,,100.00,651561,243,56.00,,true
